,open,high,low,close,adjclose,volume,ticker
2022-01-11,465.2300109863281,469.8500061035156,462.04998779296875,469.75,451.0767822265625,74303100,SPY
2022-01-12,471.5899963378906,473.20001220703125,468.94000244140625,471.0199890136719,452.2962951660156,67605400,SPY
2022-01-13,472.19000244140625,472.8800048828125,463.44000244140625,464.5299987792969,446.06427001953125,91173100,SPY
2022-01-14,461.19000244140625,465.0899963378906,459.8999938964844,464.7200012207031,446.2467041015625,95890900,SPY
2022-01-18,459.739990234375,459.9599914550781,455.30999755859375,456.489990234375,438.34381103515625,109709100,SPY
2022-01-19,458.1300048828125,459.6099853515625,451.4599914550781,451.75,433.792236328125,109357600,SPY
2022-01-20,453.75,458.739990234375,444.5,446.75,428.9909973144531,122379700,SPY
2022-01-21,445.55999755859375,448.05999755859375,437.95001220703125,437.9800109863281,420.56964111328125,202271200,SPY
2022-01-24,432.0299987792969,440.3800048828125,420.760009765625,439.8399963378906,422.3556823730469,251783900,SPY
2022-01-25,433.05999755859375,439.7200012207031,427.1499938964844,434.4700012207031,417.1991882324219,167997300,SPY
2022-01-26,440.7200012207031,444.0400085449219,428.8599853515625,433.3800048828125,416.1524658203125,186391100,SPY
2022-01-27,438.260009765625,441.5899963378906,429.45001220703125,431.239990234375,414.0975646972656,149878300,SPY
2022-01-28,432.67999267578125,442.0,427.82000732421875,441.95001220703125,424.3818359375,164457400,SPY
2022-01-31,441.239990234375,450.2799987792969,439.80999755859375,449.9100036621094,432.0253601074219,152251400,SPY
2022-02-01,450.67999267578125,453.6300048828125,446.94000244140625,452.95001220703125,434.94451904296875,123155400,SPY
2022-02-02,455.5,458.1199951171875,453.04998779296875,457.3500061035156,439.1697082519531,117361000,SPY
2022-02-03,450.95001220703125,452.9700012207031,445.7099914550781,446.6000061035156,428.8469543457031,118024400,SPY
2022-02-04,446.3500061035156,452.7799987792969,443.8299865722656,448.70001220703125,430.863525390625,118454400,SPY
2022-02-07,449.510009765625,450.989990234375,445.8500061035156,447.260009765625,429.4808044433594,84472900,SPY
2022-02-08,446.7300109863281,451.9200134277344,445.2200012207031,450.94000244140625,433.01446533203125,81012000,SPY
2022-02-09,455.2200012207031,457.8800048828125,455.010009765625,457.5400085449219,439.35211181640625,92589900,SPY
2022-02-10,451.3399963378906,457.7099914550781,447.20001220703125,449.32000732421875,431.45892333984375,140103700,SPY
2022-02-11,449.4100036621094,451.6099853515625,438.94000244140625,440.4599914550781,422.9510498046875,153214600,SPY
2022-02-14,439.9200134277344,441.6000061035156,435.3399963378906,439.0199890136719,421.5682678222656,123006300,SPY
2022-02-15,443.7300109863281,446.2799987792969,443.17999267578125,446.1000061035156,428.3668212890625,88482700,SPY
2022-02-16,443.92999267578125,448.05999755859375,441.94000244140625,446.6000061035156,428.8469543457031,84863600,SPY
2022-02-17,443.2200012207031,446.57000732421875,436.4200134277344,437.05999755859375,419.68621826171875,102259100,SPY
2022-02-18,437.3299865722656,438.6600036621094,431.82000732421875,434.2300109863281,416.96868896484375,132642900,SPY
2022-02-22,431.8900146484375,435.5,425.8599853515625,429.57000732421875,412.4939880371094,124391800,SPY
2022-02-23,432.6600036621094,433.260009765625,421.3500061035156,421.95001220703125,405.1768493652344,132578000,SPY
2022-02-24,411.0199890136719,428.760009765625,410.6400146484375,428.29998779296875,411.2744445800781,213942900,SPY
2022-02-25,429.6099853515625,437.8399963378906,427.8599853515625,437.75,420.34881591796875,121804500,SPY
2022-02-28,432.0299987792969,438.20001220703125,430.70001220703125,436.6300048828125,419.2733154296875,145615000,SPY
2022-03-01,435.0400085449219,437.1700134277344,427.1099853515625,429.9800109863281,412.8876647949219,137785900,SPY
2022-03-02,432.3699951171875,439.7200012207031,431.57000732421875,437.8900146484375,420.48321533203125,117726500,SPY
2022-03-03,440.4700012207031,441.1099853515625,433.79998779296875,435.7099914550781,418.38983154296875,105501700,SPY
2022-03-04,431.75,433.3699951171875,427.8800048828125,432.1700134277344,414.99066162109375,113978200,SPY
2022-03-07,431.54998779296875,432.29998779296875,419.3599853515625,419.42999267578125,402.7570495605469,137896600,SPY
2022-03-08,419.6199951171875,427.2099914550781,415.1199951171875,416.25,399.7034606933594,164772700,SPY
2022-03-09,425.1400146484375,429.510009765625,422.82000732421875,427.4100036621094,410.41986083984375,116990800,SPY
2022-03-10,422.5199890136719,426.42999267578125,420.44000244140625,425.4800109863281,408.56658935546875,93972700,SPY
2022-03-11,428.1199951171875,428.7699890136719,419.5299987792969,420.07000732421875,403.37158203125,95636300,SPY
2022-03-14,420.8900146484375,424.54998779296875,415.7900085449219,417.0,400.4236755371094,95729200,SPY
2022-03-15,419.7699890136719,426.8399963378906,418.4200134277344,426.1700134277344,409.2291564941406,106219100,SPY
2022-03-16,429.8900146484375,435.67999267578125,424.79998779296875,435.6199951171875,418.3034362792969,144954800,SPY
2022-03-17,433.5899963378906,441.07000732421875,433.19000244140625,441.07000732421875,423.5367736816406,102676900,SPY
2022-03-18,438.0,444.8599853515625,437.2200012207031,444.5199890136719,428.17572021484375,106345500,SPY
2022-03-21,444.3399963378906,446.4599914550781,440.67999267578125,444.3900146484375,428.05047607421875,88349800,SPY
2022-03-22,445.8599853515625,450.5799865722656,445.8599853515625,449.5899963378906,433.0593566894531,74650400,SPY
2022-03-23,446.9100036621094,448.489990234375,443.7099914550781,443.79998779296875,427.482177734375,79426100,SPY
2022-03-24,445.94000244140625,450.5,444.760009765625,450.489990234375,433.92626953125,64736900,SPY
2022-03-25,451.1600036621094,452.9800109863281,448.42999267578125,452.69000244140625,436.04534912109375,77101300,SPY
2022-03-28,452.05999755859375,455.9100036621094,450.05999755859375,455.9100036621094,439.1469421386719,68529800,SPY
2022-03-29,460.0199890136719,462.07000732421875,457.17999267578125,461.54998779296875,444.57952880859375,86581500,SPY
2022-03-30,460.3399963378906,461.20001220703125,456.4700012207031,458.70001220703125,441.83441162109375,79666900,SPY
2022-03-31,457.8900146484375,458.760009765625,451.1600036621094,451.6400146484375,435.03399658203125,121699900,SPY
2022-04-01,453.30999755859375,453.4599914550781,449.1400146484375,452.9200134277344,436.266845703125,89048800,SPY
2022-04-04,453.1300048828125,456.9100036621094,452.260009765625,456.79998779296875,440.00421142578125,59601000,SPY
2022-04-05,455.2200012207031,457.8299865722656,449.82000732421875,451.0299987792969,434.44635009765625,74214500,SPY
2022-04-06,446.8900146484375,448.92999267578125,443.4700012207031,446.5199890136719,430.1022033691406,106898000,SPY
2022-04-07,445.5899963378906,450.69000244140625,443.5299987792969,448.7699890136719,432.2694396972656,78097200,SPY
2022-04-08,447.9700012207031,450.6300048828125,445.94000244140625,447.57000732421875,431.1136169433594,79272700,SPY
2022-04-11,444.1099853515625,445.0,439.3900146484375,439.9200134277344,423.74493408203125,89770500,SPY
2022-04-12,443.0799865722656,445.75,436.6499938964844,438.2900085449219,422.1748046875,84363600,SPY
2022-04-13,438.0299987792969,444.1099853515625,437.8399963378906,443.30999755859375,427.01025390625,74070400,SPY
2022-04-14,443.54998779296875,444.7300109863281,437.67999267578125,437.7900085449219,421.69317626953125,97869500,SPY
2022-04-18,436.80999755859375,439.75,435.6099853515625,437.9700012207031,421.8665466308594,66002500,SPY
2022-04-19,437.8599853515625,445.79998779296875,437.67999267578125,445.0400085449219,428.6766357421875,77821000,SPY
2022-04-20,446.9200134277344,447.57000732421875,443.4800109863281,444.7099914550781,428.3587341308594,65224400,SPY
2022-04-21,448.5400085449219,450.010009765625,437.1000061035156,438.05999755859375,421.9532470703125,85417300,SPY
2022-04-22,436.9100036621094,438.0799865722656,425.44000244140625,426.0400085449219,410.37518310546875,132471800,SPY
2022-04-25,423.6700134277344,428.69000244140625,418.8399963378906,428.510009765625,412.7543640136719,119647700,SPY
2022-04-26,425.8299865722656,426.0400085449219,416.07000732421875,416.1000061035156,400.80072021484375,103996300,SPY
2022-04-27,417.239990234375,422.9200134277344,415.010009765625,417.2699890136719,401.92767333984375,122030000,SPY
2022-04-28,422.2900085449219,429.6400146484375,417.6000061035156,427.80999755859375,412.08013916015625,105449100,SPY
2022-04-29,423.5899963378906,425.8699951171875,411.2099914550781,412.0,396.8514099121094,145491100,SPY
2022-05-02,412.07000732421875,415.9200134277344,405.0199890136719,414.4800109863281,399.2402038574219,158312500,SPY
2022-05-03,415.010009765625,418.92999267578125,413.3599853515625,416.3800048828125,401.0704345703125,100028200,SPY
2022-05-04,417.0799865722656,429.6600036621094,413.7099914550781,429.05999755859375,413.2841796875,144247900,SPY
2022-05-05,424.54998779296875,425.0,409.44000244140625,413.80999755859375,398.5948791503906,172929100,SPY
2022-05-06,411.1000061035156,414.79998779296875,405.7300109863281,411.3399963378906,396.2156677246094,151770800,SPY
2022-05-09,405.1000061035156,406.4100036621094,396.5,398.1700134277344,383.52996826171875,155586100,SPY
2022-05-10,404.489990234375,406.0799865722656,394.82000732421875,399.0899963378906,384.41607666015625,132497200,SPY
2022-05-11,398.07000732421875,404.0400085449219,391.9599914550781,392.75,378.3092041015625,142361000,SPY
2022-05-12,389.3699951171875,395.79998779296875,385.1499938964844,392.3399963378906,377.914306640625,125090800,SPY
2022-05-13,396.7099914550781,403.17999267578125,395.6099853515625,401.7200012207031,386.94940185546875,104174400,SPY
2022-05-16,399.9800109863281,403.9700012207031,397.6000061035156,400.0899963378906,385.37933349609375,78622400,SPY
2022-05-17,406.5299987792969,408.57000732421875,402.5799865722656,408.32000732421875,393.3067626953125,83029700,SPY
2022-05-18,403.5,403.79998779296875,390.54998779296875,391.8599853515625,377.451904296875,117674500,SPY
2022-05-19,388.6199951171875,394.1400146484375,387.1099853515625,389.4599914550781,375.14013671875,98510700,SPY
2022-05-20,393.25,397.0299987792969,380.5400085449219,389.6300048828125,375.3039245605469,131432200,SPY
2022-05-23,392.8299865722656,397.7300109863281,390.3800048828125,396.9200134277344,382.325927734375,76414900,SPY
2022-05-24,392.55999755859375,395.1499938964844,386.9599914550781,393.8900146484375,379.4073181152344,91448800,SPY
2022-05-25,392.30999755859375,399.45001220703125,391.8900146484375,397.3699951171875,382.75933837890625,91472900,SPY
2022-05-26,398.6700134277344,407.0400085449219,398.45001220703125,405.30999755859375,390.4073791503906,82168300,SPY
2022-05-27,407.9100036621094,415.3800048828125,407.70001220703125,415.260009765625,399.9915771484375,84768700,SPY
2022-05-31,413.54998779296875,416.4599914550781,410.0299987792969,412.92999267578125,397.74725341796875,95937000,SPY
2022-06-01,415.1700134277344,416.239990234375,406.92999267578125,409.5899963378906,394.5300598144531,86585800,SPY
2022-06-02,409.4200134277344,417.44000244140625,407.0400085449219,417.3900146484375,402.0433044433594,79609600,SPY
2022-06-03,412.3999938964844,414.0400085449219,409.510009765625,410.5400085449219,395.44512939453125,71874300,SPY
2022-06-06,414.7799987792969,416.6099853515625,410.54998779296875,411.7900085449219,396.649169921875,57508900,SPY
2022-06-07,408.1000061035156,416.2200012207031,407.6099853515625,415.739990234375,400.45391845703125,59272400,SPY
2022-06-08,413.92999267578125,415.82000732421875,410.3800048828125,411.2200012207031,396.1000671386719,64350000,SPY
2022-06-09,409.3399963378906,411.739990234375,401.44000244140625,401.44000244140625,386.6797180175781,86289800,SPY
2022-06-10,394.8800048828125,395.7799987792969,389.75,389.79998779296875,375.4676818847656,132893900,SPY
2022-06-13,379.8500061035156,381.80999755859375,373.29998779296875,375.0,361.21185302734375,170004900,SPY
2022-06-14,376.8500061035156,377.94000244140625,370.5899963378906,373.8699951171875,360.1233825683594,104011800,SPY
2022-06-15,377.3599853515625,383.8999938964844,372.1199951171875,379.20001220703125,365.2574462890625,125666800,SPY
2022-06-16,370.510009765625,370.94000244140625,364.0799865722656,366.6499938964844,353.16888427734375,134473300,SPY
2022-06-17,365.510009765625,369.3800048828125,362.1700134277344,365.8599853515625,353.9302062988281,111113900,SPY
2022-06-21,371.8900146484375,376.5299987792969,371.80999755859375,375.07000732421875,362.8398742675781,76811900,SPY
2022-06-22,370.6199951171875,378.7200012207031,370.17999267578125,374.3900146484375,362.18212890625,90059400,SPY
2022-06-23,376.6400146484375,378.8299865722656,372.8900146484375,378.05999755859375,365.7324523925781,79292100,SPY
2022-06-24,381.3999938964844,390.0899963378906,381.3699951171875,390.0799865722656,377.3604736328125,98050300,SPY
2022-06-27,391.04998779296875,391.3599853515625,387.44000244140625,388.5899963378906,375.9190368652344,66009600,SPY
2022-06-28,390.2300109863281,393.1600036621094,380.5299987792969,380.6499938964844,368.23797607421875,86548900,SPY
2022-06-29,381.2300109863281,382.2699890136719,378.4200134277344,380.3399963378906,367.9380798339844,65676000,SPY
2022-06-30,376.239990234375,380.6600036621094,372.55999755859375,377.25,364.9488220214844,112508300,SPY
2022-07-01,376.55999755859375,381.70001220703125,373.79998779296875,381.239990234375,368.8087158203125,74839700,SPY
2022-07-05,375.8800048828125,381.9800109863281,372.8999938964844,381.9599914550781,369.50518798828125,81438000,SPY
2022-07-06,382.1099853515625,385.8699951171875,379.6000061035156,383.25,370.7532043457031,70426200,SPY
2022-07-07,385.1199951171875,389.8299865722656,383.2699890136719,388.989990234375,376.3060302734375,64525900,SPY
2022-07-08,387.2699890136719,390.6400146484375,385.6600036621094,388.6700134277344,375.9964904785156,72397800,SPY
2022-07-11,385.8500061035156,386.8699951171875,383.5,384.2300109863281,371.7012634277344,58366900,SPY
2022-07-12,383.6499938964844,386.1600036621094,378.989990234375,380.8299865722656,368.4120788574219,62219200,SPY
2022-07-13,375.1000061035156,381.9200134277344,374.6600036621094,378.8299865722656,366.4773254394531,84224600,SPY
2022-07-14,373.6099853515625,379.04998779296875,371.0400085449219,377.9100036621094,365.5873107910156,89704800,SPY
2022-07-15,382.54998779296875,385.25,380.5400085449219,385.1300048828125,372.5719299316406,79060400,SPY
2022-07-18,388.3800048828125,389.0899963378906,380.6600036621094,381.95001220703125,369.49560546875,63203600,SPY
2022-07-19,386.0799865722656,392.8699951171875,385.3900146484375,392.2699890136719,379.47906494140625,78506000,SPY
2022-07-20,392.4700012207031,396.260009765625,391.0299987792969,394.7699890136719,381.8975524902344,71843800,SPY
2022-07-21,394.1600036621094,398.8399963378906,391.6300048828125,398.7900085449219,385.7864074707031,64903900,SPY
2022-07-22,398.9200134277344,400.17999267578125,392.75,395.0899963378906,382.20709228515625,72197300,SPY
2022-07-25,395.75,396.4700012207031,393.2099914550781,395.57000732421875,382.67144775390625,53631500,SPY
2022-07-26,393.8399963378906,394.05999755859375,389.95001220703125,390.8900146484375,378.1440734863281,52946400,SPY
2022-07-27,394.3599853515625,402.8800048828125,394.04998779296875,401.0400085449219,387.9631652832031,82342100,SPY
2022-07-28,401.8900146484375,406.79998779296875,398.1499938964844,406.07000732421875,392.8290710449219,73966600,SPY
2022-07-29,407.5799865722656,413.0299987792969,406.7699890136719,411.989990234375,398.5560607910156,87003700,SPY
2022-08-01,409.1499938964844,413.4100036621094,408.3999938964844,410.7699890136719,397.37579345703125,69997500,SPY
2022-08-02,409.1199951171875,413.0,406.82000732421875,408.05999755859375,394.7542419433594,63435400,SPY
2022-08-03,410.29998779296875,415.67999267578125,410.0,414.45001220703125,400.9358215332031,67820600,SPY
2022-08-04,414.3699951171875,415.0899963378906,412.44000244140625,414.1700134277344,400.66497802734375,45656600,SPY
2022-08-05,409.6600036621094,414.1499938964844,409.6000061035156,413.4700012207031,399.9877624511719,56814900,SPY
2022-08-08,415.25,417.6199951171875,411.8299865722656,412.989990234375,399.5234375,53886100,SPY
2022-08-09,412.2200012207031,412.75,410.2200012207031,411.3500061035156,397.9369201660156,44931800,SPY
2022-08-10,418.7799987792969,420.1400146484375,416.7200012207031,419.989990234375,406.295166015625,68665700,SPY
2022-08-11,422.989990234375,424.95001220703125,419.2099914550781,419.989990234375,406.295166015625,59489700,SPY
2022-08-12,422.0299987792969,427.2099914550781,421.0299987792969,427.1000061035156,413.17333984375,61694500,SPY
2022-08-15,424.7699890136719,429.4100036621094,424.7099914550781,428.8599853515625,414.8758850097656,54048300,SPY
2022-08-16,427.7300109863281,431.7300109863281,426.8800048828125,429.70001220703125,415.6886291503906,59289000,SPY
2022-08-17,425.9100036621094,429.5,424.5400085449219,426.6499938964844,412.738037109375,63563400,SPY
2022-08-18,426.8599853515625,428.6099853515625,425.5,427.8900146484375,413.9375915527344,49023200,SPY
2022-08-19,424.9800109863281,425.260009765625,421.2200012207031,422.1400146484375,408.3750915527344,68016900,SPY
2022-08-22,417.04998779296875,417.2300109863281,412.3999938964844,413.3500061035156,399.8717041015625,77695600,SPY
2022-08-23,412.8999938964844,415.4200134277344,411.7699890136719,412.3500061035156,398.904296875,49105200,SPY
2022-08-24,412.1099853515625,415.1099853515625,411.3900146484375,413.6700134277344,400.1812744140625,49177800,SPY
2022-08-25,415.239990234375,419.55999755859375,414.0899963378906,419.510009765625,405.8308410644531,50942300,SPY
2022-08-26,419.3900146484375,419.9599914550781,405.25,405.30999755859375,392.09381103515625,103087000,SPY
2022-08-29,402.20001220703125,405.8399963378906,401.20001220703125,402.6300048828125,389.50128173828125,65370800,SPY
2022-08-30,403.8500061035156,404.1000061035156,396.0,398.2099914550781,385.22540283203125,85652400,SPY
2022-08-31,399.92999267578125,401.239990234375,395.0400085449219,395.17999267578125,382.2941589355469,76029700,SPY
2022-09-01,392.8900146484375,396.7799987792969,390.0400085449219,396.4200134277344,383.4937744140625,78740100,SPY
2022-09-02,400.2799987792969,401.55999755859375,390.3299865722656,392.239990234375,379.45001220703125,99632100,SPY
2022-09-06,393.1300048828125,394.1199951171875,388.4200134277344,390.760009765625,378.0183410644531,76637400,SPY
2022-09-07,390.42999267578125,398.5899963378906,390.20001220703125,397.7799987792969,384.80938720703125,70964200,SPY
2022-09-08,395.3900146484375,400.8599853515625,394.1199951171875,400.3800048828125,387.3246154785156,80821700,SPY
2022-09-09,402.739990234375,407.510009765625,402.4599914550781,406.6000061035156,393.341796875,76706900,SPY
2022-09-12,408.7799987792969,411.7300109863281,408.4599914550781,410.9700012207031,397.5693359375,69256300,SPY
2022-09-13,401.8299865722656,403.1000061035156,391.9200134277344,393.1000061035156,380.2820129394531,122947100,SPY
2022-09-14,394.4700012207031,396.20001220703125,391.1199951171875,394.6000061035156,381.7330627441406,85023700,SPY
2022-09-15,392.9599914550781,395.9599914550781,388.7799987792969,390.1199951171875,377.3991394042969,87633800,SPY
2022-09-16,384.1400146484375,386.25,382.1099853515625,385.55999755859375,374.52001953125,103084800,SPY
2022-09-19,382.260009765625,388.54998779296875,382.17999267578125,388.54998779296875,377.4244384765625,73278500,SPY
2022-09-20,385.05999755859375,386.1199951171875,381.20001220703125,384.0899963378906,373.09210205078125,77274900,SPY
2022-09-21,386.1099853515625,389.30999755859375,377.3800048828125,377.3900146484375,366.583984375,106746600,SPY
2022-09-22,376.5799865722656,378.29998779296875,373.44000244140625,374.2200012207031,363.5047302246094,89472600,SPY
2022-09-23,370.5799865722656,370.6199951171875,363.2900085449219,367.95001220703125,357.414306640625,122346900,SPY
2022-09-26,366.4100036621094,370.2099914550781,363.0299987792969,364.30999755859375,353.87847900390625,92581200,SPY
2022-09-27,368.0199890136719,370.3999938964844,360.8699951171875,363.3800048828125,352.9751281738281,108294100,SPY
2022-09-28,364.3800048828125,372.29998779296875,362.6000061035156,370.5299987792969,359.9203796386719,110802200,SPY
2022-09-29,366.80999755859375,367.1099853515625,359.70001220703125,362.7900085449219,352.40203857421875,112952300,SPY
2022-09-30,361.79998779296875,365.9100036621094,357.0400085449219,357.17999267578125,346.9526672363281,153711200,SPY
2022-10-03,361.0799865722656,368.54998779296875,359.2099914550781,366.6099853515625,356.11260986328125,89756500,SPY
2022-10-04,372.3999938964844,378.0,366.57000732421875,377.9700012207031,367.14739990234375,103602800,SPY
2022-10-05,373.3900146484375,379.4599914550781,370.95001220703125,377.0899963378906,366.2926025390625,88065700,SPY
2022-10-06,375.6199951171875,378.7200012207031,372.67999267578125,373.20001220703125,362.51397705078125,82333500,SPY
2022-10-07,368.9700012207031,373.2900085449219,360.94000244140625,362.7900085449219,352.40203857421875,107789500,SPY
2022-10-10,363.9599914550781,364.2099914550781,357.6700134277344,360.0199890136719,349.7113037109375,76042800,SPY
2022-10-11,358.239990234375,363.0299987792969,355.7099914550781,357.739990234375,347.4966125488281,92482800,SPY
2022-10-12,358.1700134277344,359.82000732421875,356.29998779296875,356.55999755859375,346.3504333496094,76991800,SPY
2022-10-13,349.2099914550781,367.510009765625,348.1099853515625,365.9700012207031,355.490966796875,147254500,SPY
2022-10-14,368.54998779296875,370.260009765625,356.9599914550781,357.6300048828125,347.3898010253906,123737000,SPY
2022-10-17,364.010009765625,367.9800109863281,357.2799987792969,366.82000732421875,356.3166198730469,93168200,SPY
2022-10-18,375.1300048828125,375.45001220703125,367.5199890136719,371.1300048828125,360.5032653808594,97162900,SPY
2022-10-19,368.989990234375,371.8500061035156,365.54998779296875,368.5,357.9485168457031,79746900,SPY
2022-10-20,368.0299987792969,372.6700134277344,364.6099853515625,365.4100036621094,354.9469909667969,88283100,SPY
2022-10-21,365.1199951171875,374.79998779296875,363.5400085449219,374.2900085449219,363.57275390625,131038400,SPY
2022-10-24,375.8900146484375,380.05999755859375,373.1099853515625,378.8699951171875,368.0215759277344,85436900,SPY
2022-10-25,378.7900085449219,385.25,378.6700134277344,384.9200134277344,373.89837646484375,78846300,SPY
2022-10-26,381.6199951171875,387.5799865722656,381.3500061035156,382.0199890136719,371.0813903808594,104087300,SPY
2022-10-27,383.07000732421875,385.0,379.3299865722656,379.9800109863281,369.099853515625,81971800,SPY
2022-10-28,379.8699951171875,389.5199890136719,379.67999267578125,389.0199890136719,377.8809814453125,100302000,SPY
2022-10-31,386.44000244140625,388.3999938964844,385.260009765625,386.2099914550781,375.15142822265625,96631300,SPY
2022-11-01,390.1400146484375,390.3900146484375,383.2900085449219,384.5199890136719,373.5098571777344,85407600,SPY
2022-11-02,383.8999938964844,388.6300048828125,374.760009765625,374.8699951171875,364.1361083984375,126990400,SPY
2022-11-03,371.4700012207031,374.20001220703125,368.7900085449219,371.010009765625,360.38665771484375,87100100,SPY
2022-11-04,377.0,378.8699951171875,370.0,376.3500061035156,365.57379150390625,103505200,SPY
2022-11-07,377.7099914550781,380.57000732421875,375.5299987792969,379.95001220703125,369.0706481933594,68286900,SPY
2022-11-08,381.1099853515625,385.1199951171875,377.7200012207031,382.0,371.0619812011719,84641100,SPY
2022-11-09,379.92999267578125,381.1400146484375,373.6099853515625,374.1300048828125,363.4172668457031,78495500,SPY
2022-11-10,388.04998779296875,395.0400085449219,385.6400146484375,394.69000244140625,383.38861083984375,141455800,SPY
2022-11-11,395.5899963378906,399.3500061035156,393.6099853515625,398.510009765625,387.0992126464844,93839900,SPY
2022-11-14,396.6600036621094,400.17999267578125,394.8299865722656,395.1199951171875,383.8062744140625,71903500,SPY
2022-11-15,401.1499938964844,402.30999755859375,394.489990234375,398.489990234375,387.0798034667969,93194500,SPY
2022-11-16,396.7799987792969,397.7799987792969,394.7900085449219,395.45001220703125,384.1268310546875,68508500,SPY
2022-11-17,390.4599914550781,394.95001220703125,390.1400146484375,394.239990234375,382.9515075683594,74496300,SPY
2022-11-18,397.739990234375,397.80999755859375,393.0400085449219,396.0299987792969,384.69024658203125,92922500,SPY
2022-11-21,394.6400146484375,395.82000732421875,392.6600036621094,394.5899963378906,383.29150390625,51243200,SPY
2022-11-22,396.6300048828125,400.07000732421875,395.1499938964844,399.8999938964844,388.4494934082031,60429000,SPY
2022-11-23,399.54998779296875,402.92999267578125,399.30999755859375,402.4200134277344,390.8972473144531,68261600,SPY
2022-11-25,401.8299865722656,402.9100036621094,401.5400085449219,402.3299865722656,390.809814453125,30545400,SPY
2022-11-28,399.0899963378906,400.80999755859375,395.1099853515625,395.9100036621094,384.5736999511719,67881600,SPY
2022-11-29,396.04998779296875,397.29998779296875,393.29998779296875,395.2300109863281,383.9131774902344,52310000,SPY
2022-11-30,395.489990234375,407.67999267578125,393.4800109863281,407.67999267578125,396.00665283203125,144566700,SPY
2022-12-01,408.7699890136719,410.0,404.75,407.3800048828125,395.7152404785156,76398200,SPY
2022-12-02,402.25,407.8599853515625,402.1400146484375,406.9100036621094,395.2586975097656,85342700,SPY
2022-12-05,403.95001220703125,404.92999267578125,398.1700134277344,399.5899963378906,388.1483154296875,77289800,SPY
2022-12-06,399.4200134277344,399.989990234375,391.6400146484375,393.8299865722656,382.55322265625,77972200,SPY
2022-12-07,392.94000244140625,395.6400146484375,391.9700012207031,393.1600036621094,381.90240478515625,65927900,SPY
2022-12-08,395.1400146484375,397.3599853515625,393.2699890136719,396.239990234375,384.8942565917969,60737900,SPY
2022-12-09,394.94000244140625,397.6199951171875,393.1499938964844,393.2799987792969,382.01898193359375,81447700,SPY
2022-12-12,394.1099853515625,398.95001220703125,393.4100036621094,398.95001220703125,387.5266418457031,75405800,SPY
2022-12-13,410.2200012207031,410.489990234375,399.07000732421875,401.9700012207031,390.460205078125,123782500,SPY
2022-12-14,401.6099853515625,405.5,396.30999755859375,399.3999938964844,387.9637756347656,108111300,SPY
2022-12-15,394.29998779296875,395.25,387.8900146484375,389.6300048828125,378.4735107421875,117705900,SPY
2022-12-16,385.17999267578125,386.5799865722656,381.0400085449219,383.2699890136719,374.0051574707031,119858000,SPY
2022-12-19,383.4700012207031,383.82000732421875,378.2799987792969,380.0199890136719,370.833740234375,79878100,SPY
2022-12-20,379.2300109863281,382.2300109863281,377.8500061035156,380.5400085449219,371.3411865234375,74427200,SPY
2022-12-21,383.25,387.4100036621094,382.69000244140625,386.2300109863281,376.8936767578125,78167400,SPY
2022-12-22,383.04998779296875,386.2099914550781,374.7699890136719,380.7200012207031,371.516845703125,100120900,SPY
2022-12-23,379.6499938964844,383.05999755859375,378.0299987792969,382.9100036621094,373.6539001464844,59857300,SPY
2022-12-27,382.7900085449219,383.1499938964844,379.6499938964844,381.3999938964844,372.18035888671875,51638200,SPY
2022-12-28,381.3299865722656,383.3900146484375,376.4200134277344,376.6600036621094,367.554931640625,70911500,SPY
2022-12-29,379.6300048828125,384.3500061035156,379.0799865722656,383.44000244140625,374.17108154296875,66970900,SPY
2022-12-30,380.6400146484375,382.5799865722656,378.42999267578125,382.42999267578125,373.18548583984375,84022200,SPY
2023-01-03,384.3699951171875,386.42999267578125,377.8299865722656,380.82000732421875,371.6144104003906,74850700,SPY
2023-01-04,383.17999267578125,385.8800048828125,380.0,383.760009765625,374.48333740234375,85934100,SPY
2023-01-05,381.7200012207031,381.8399963378906,378.760009765625,379.3800048828125,370.209228515625,76970500,SPY
2023-01-06,382.6099853515625,389.25,379.4100036621094,388.0799865722656,378.6988830566406,104189600,SPY
2023-01-09,390.3699951171875,393.70001220703125,387.6700134277344,387.8599853515625,378.4842224121094,73978100,SPY
2023-01-10,387.25,390.6499938964844,386.2699890136719,390.5799865722656,381.1384582519531,65358100,SPY
2023-01-11,392.2300109863281,395.6000061035156,391.3800048828125,395.5199890136719,385.95904541015625,68881100,SPY
2023-01-12,396.6700134277344,398.489990234375,392.4200134277344,396.9599914550781,387.3642578125,90157700,SPY
2023-01-13,393.6199951171875,399.1000061035156,393.3399963378906,398.5,388.86700439453125,63903900,SPY
2023-01-17,398.4800109863281,400.2300109863281,397.05999755859375,397.7699890136719,388.1546936035156,62677300,SPY
2023-01-18,399.010009765625,400.1199951171875,391.2799987792969,391.489990234375,382.02642822265625,99632300,SPY
2023-01-19,389.3599853515625,391.0799865722656,387.260009765625,388.6400146484375,379.2453918457031,86958900,SPY
2023-01-20,390.1000061035156,396.0400085449219,388.3800048828125,395.8800048828125,386.31036376953125,91806400,SPY
2023-01-23,396.7200012207031,402.6499938964844,395.7200012207031,400.6300048828125,390.9455261230469,84178800,SPY
2023-01-24,398.8800048828125,401.1499938964844,397.6400146484375,400.20001220703125,390.5259094238281,59524900,SPY
